SK_ID_CURR,TARGET,AMT_CREDIT,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_EMPLOYED,FLAG_EMP_PHONE,FLAG_WORK_PHONE,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_6,AGE,DAYS_EMPLOYED_PERC,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,NAME_HOUSING_TYPE_Houseapartment,NAME_HOUSING_TYPE_Withparents,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_nan,ORGANIZATION_TYPE_Selfemployed,ORGANIZATION_TYPE_XNA,BUREAU_DAYS_CREDIT_MIN,BUREAU_DAYS_CREDIT_MAX,BUREAU_DAYS_CREDIT_MEAN,BUREAU_DAYS_CREDIT_VAR,BUREAU_DAYS_CREDIT_ENDDATE_MIN,BUREAU_DAYS_CREDIT_ENDDATE_MAX,BUREAU_DAYS_CREDIT_ENDDATE_MEAN,BUREAU_DAYS_CREDIT_UPDATE_MEAN,BUREAU_CREDIT_ACTIVE_Active_MEAN,BUREAU_CREDIT_ACTIVE_Closed_MEAN,BUREAU_CREDIT_TYPE_Consumercredit_MEAN,BUREAU_CREDIT_TYPE_Microloan_MEAN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_MIN,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_MEAN,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_UPDATE_MEAN,PREV_RATE_DOWN_PAYMENT_MAX,PREV_RATE_DOWN_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Revolvingloans_MEAN,PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,PREV_NAME_PAYMENT_TYPE_XNA_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,PREV_CODE_REJECT_REASON_LIMIT_MEAN,PREV_CODE_REJECT_REASON_SCOFR_MEAN,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,PREV_NAME_GOODS_CATEGORY_XNA_MEAN,PREV_NAME_PORTFOLIO_Cards_MEAN,PREV_NAME_PORTFOLIO_XNA_MEAN,PREV_NAME_PRODUCT_TYPE_walkin_MEAN,PREV_CHANNEL_TYPE_APCashloan_MEAN,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,PREV_NAME_YIELD_GROUP_low_action_MEAN,PREV_NAME_YIELD_GROUP_low_normal_MEAN,PREV_PRODUCT_COMBINATION_CardStreet_MEAN,PREV_PRODUCT_COMBINATION_CashStreethigh_MEAN,PREV_PRODUCT_COMBINATION_CashXSellhigh_MEAN,PREV_PRODUCT_COMBINATION_CashXSelllow_MEAN,PREV_PRODUCT_COMBINATION_POSindustrywithinterest_MEAN,APPROVED_AMT_ANNUITY_MAX,APPROVED_AMT_ANNUITY_MEAN,APPROVED_AMT_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MAX,APPROVED_RATE_DOWN_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MIN,APPROVED_DAYS_DECISION_MEAN,POS_MONTHS_BALANCE_MEAN,POS_MONTHS_BALANCE_SIZE,POS_COUNT,INSTAL_DBD_SUM,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DAYS_ENTRY_PAYMENT_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
110585.0,1.0,512338.5,423000.0,0.01863,-1647.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.1488,0.535,1.0,1.0,1.0,0.0,28.0,0.1587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2178,0.2178,-248.0,-248.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6021.18,6021.18,14833.35,0.2178,0.2178,-248.0,-248.0,-5.5,8.0,8.0,326.0,0.0,0.0,-163.6,-1145.0
129614.0,1.0,314100.0,225000.0,0.00966,-1648.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2032,0.7183,0.0,0.0,1.0,0.0,66.0,0.1187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1570.0,-1570.0,-1570.0,0.0,-474.0,-474.0,-474.0,-413.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1570.0,-1570.0,-1570.0,0.0,-474.0,-413.0,0.0,0.0,-971.0,-767.5,20.0,60.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0,0.0,1.0,0.3333,0.0,0.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.6665,0.0,0.0,0.0,0.6665,0.0,0.0,0.0,0.3333,0.3333,23944.23,19788.48,0.0,0.0,0.0,-971.0,-767.5,-14.4,48.0,48.0,358.0,1087.1256,56530.53,-398.0,-20694.0
322077.0,1.0,568858.5,432000.0,0.002134,-461.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.599,0.535,0.0,0.0,1.0,0.0,46.0,0.02754,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893,0.0893,-310.0,-310.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7440.165,7440.165,6646.5,0.0893,0.0893,-310.0,-310.0,-6.5,10.0,10.0,140.0,1716.9612,22320.496,-143.5,-1866.0
452638.0,1.0,508495.5,454500.0,0.0358,-3042.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.3374,0.5156,0.0,0.0,1.0,0.0,52.0,0.1605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2684.0,-725.0,-1863.0,799734.94,-2480.0,374.0,-1218.0,-1264.0,0.25,0.75,0.75,0.0,-725.0,-725.0,374.0,-2684.0,-1585.0,-2242.0,336619.0,-2480.0,-1682.0,0.3586,0.23,-2085.0,-2028.0,11.0,22.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3776.13,3776.13,18000.0,0.3586,0.3586,-2084.0,-2084.0,-66.5,4.0,4.0,102.0,0.0,0.0,-2034.0,-8138.0
221473.0,1.0,675000.0,675000.0,0.001417,-943.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.284,0.7,0.0,0.0,1.0,0.0,39.0,0.067,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-791.0,-791.0,-791.0,0.0,-610.0,-610.0,-610.0,-608.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-791.0,-791.0,-791.0,0.0,-610.0,-608.0,0.1198,0.0711,-2716.0,-819.0,5.285,37.0,0.4,0.0,0.5,0.2,0.6,0.2,0.0,0.0,0.8,0.3,0.0,0.7,0.3,0.3,0.0,0.0,0.1,0.0,0.7,0.6,0.2,0.0,0.2,0.3,0.0,0.0,0.1,0.0,82470.555,23471.434,13068.0,0.1198,0.0711,-2716.0,-1378.0,-61.4,50.0,50.0,303.0,-9214.286,-387000.0,-1763.0,-74060.0
319447.0,1.0,1006920.0,900000.0,0.02516,-7132.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.669,0.535,1.0,1.0,1.0,0.0,40.0,0.4912,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11816,0.10974,-1879.0,-1179.0,35.0,140.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,13688.145,10186.515,13500.0,0.11816,0.10974,-1879.0,-1707.0,-51.88,23.0,23.0,93.0,2340.7598,60859.754,-1533.0,-39848.0
347778.0,1.0,172512.0,144000.0,0.01884,-242.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.533,0.6313,1.0,1.0,1.0,0.0,37.0,0.01802,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1578.0,-1380.0,-1479.0,19602.0,-1272.0,447.0,-412.5,-638.0,0.5,0.5,1.0,0.0,-1380.0,-1380.0,447.0,-1578.0,-1578.0,-1578.0,0.0,-1272.0,-1272.0,0.0,0.0,-1043.0,-1043.0,24.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12267.27,12267.27,0.0,0.0,0.0,-1043.0,-1043.0,-23.0,23.0,23.0,224.0,1887.2722,49069.08,-668.0,-17372.0
104407.0,1.0,136512.0,108000.0,0.01863,-2294.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.2627,0.807,0.0,0.0,1.0,0.0,47.0,0.1345,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2420.0,-915.0,-1668.0,1132512.5,-594.0,-550.0,-572.0,-565.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2420.0,-915.0,-1668.0,1132512.5,-594.0,-565.0,0.1014,0.0645,-2498.0,-1324.0,20.28,142.0,0.1428,0.0,1.0,0.0,0.1428,0.0,0.0,0.0,1.0,0.5713,0.0,0.5713,0.1428,0.0,0.0,0.0,0.0,0.0,0.4285,0.1428,0.2856,0.0,0.1428,0.0,0.0,0.0,0.1428,0.1428,34767.496,12683.205,4500.0,0.1014,0.0645,-2498.0,-1324.0,-33.62,66.0,66.0,1312.0,1657.7742,247008.34,-1022.0,-152305.0
176373.0,1.0,1125000.0,1125000.0,0.0191,-1497.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.657,0.1377,0.0,0.0,1.0,0.0,37.0,0.11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1002.0,-74.0,-391.8,113437.07,-140.0,1022.0,222.1,-56.16,0.5,0.5,0.8335,0.0,-74.0,-440.2,1022.0,-478.0,-138.0,-343.0,32575.0,-140.0,-94.0,0.0,0.0,-578.0,-505.5,4.0,16.0,0.5,0.0,0.25,0.75,0.5,0.0,0.25,0.5,0.25,0.75,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6277.14,6277.14,0.0,0.0,0.0,-578.0,-578.0,-71.3,28.0,28.0,36.0,0.0,0.0,-527.0,-1581.0
380196.0,1.0,492543.0,445500.0,0.01015,-1998.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2062,0.535,0.0,0.0,1.0,0.0,27.0,0.2007,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-543.0,-543.0,-543.0,0.0,-148.0,-148.0,-148.0,-510.0,1.0,0.0,1.0,0.0,-543.0,-543.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994,0.0994,-424.0,-424.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5579.46,5579.46,5395.5,0.0994,0.0994,-424.0,-424.0,-7.5,14.0,14.0,139.0,1145.472,17182.08,-210.8,-3161.0
110540.0,1.0,99000.0,99000.0,0.02866,-996.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.2412,0.4705,1.0,0.0,1.0,0.0,33.0,0.0831,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-836.0,-73.0,-454.5,291084.5,12760.0,12760.0,12760.0,-149.0,0.5,0.5,0.0,0.0,-73.0,-73.0,12760.0,-836.0,-836.0,-836.0,0.0,12760.0,-296.0,0.0888,0.0444,-1637.0,-1168.0,18.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10090.845,9520.47,8491.5,0.0888,0.0444,-1637.0,-1168.0,-33.44,38.0,38.0,366.0,1536.5793,66072.914,-986.0,-42404.0
176614.0,1.0,495000.0,495000.0,0.02866,-4956.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.307,0.4668,0.0,0.0,1.0,0.0,34.0,0.4014,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1130.0,-573.0,-909.0,36774.215,-977.0,27400.0,2816.0,-596.0,0.125,0.875,0.875,0.0,-573.0,-573.0,27400.0,-1130.0,-732.0,-957.5,21367.238,-977.0,-677.0,0.0,0.0,-1547.0,-863.0,13.2,66.0,0.0,0.0,0.8335,0.0,0.0,0.0,0.0,0.0,0.8335,0.3333,0.0,0.3333,0.0,0.1666,0.0,0.0,0.1666,0.1666,0.3333,0.1666,0.6665,0.0,0.1666,0.0,0.0,0.3333,0.0,0.1666,39720.87,14807.987,0.0,0.0,0.0,-1547.0,-843.5,-30.7,33.0,33.0,487.0,3352.0593,113970.016,-919.0,-31250.0
293272.0,1.0,314100.0,225000.0,0.01968,-1367.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.3088,0.846,0.0,0.0,1.0,0.0,30.0,0.1252,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-2738.0,-2738.0,-2738.0,0.0,-1642.0,-1642.0,-1642.0,-907.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2738.0,-2738.0,-2738.0,0.0,-1642.0,-907.0,0.0,0.0,-1016.0,-1016.0,36.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21358.574,21358.574,0.0,0.0,0.0,-1016.0,-1016.0,-21.5,24.0,24.0,438.0,-1916.7144,-49834.574,-678.0,-17624.0
262507.0,1.0,238896.0,189000.0,0.02866,-627.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.1307,0.354,3.0,2.0,1.0,0.0,33.0,0.0521,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1316.0,-36.0,-676.0,819200.0,12920.0,12920.0,12920.0,-381.0,0.5,0.5,0.0,0.0,-36.0,-36.0,0.0,-1316.0,-1316.0,-1316.0,0.0,12920.0,-750.0,0.0,0.0,-240.0,-212.0,12.0,12.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7978.05,7978.05,0.0,0.0,0.0,-240.0,-240.0,-49.0,14.0,14.0,123.0,0.0,0.0,-1262.0,-15146.0
124411.0,1.0,349609.5,265500.0,0.0188,-737.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.3784,0.354,0.0,0.0,1.0,0.0,31.0,0.06415,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-550.0,-87.0,-355.5,28223.3,-359.0,30980.0,7844.0,-264.5,0.4,0.6,0.6,0.0,-87.0,-240.5,30980.0,-550.0,-353.0,-432.2,10804.333,-359.0,-302.2,0.1014,0.03378,-2685.0,-1423.0,14.86,104.0,0.125,0.0,0.75,0.125,0.25,0.0,0.0,0.0,0.875,0.375,0.0,0.75,0.125,0.125,0.125,0.0,0.0,0.0,0.625,0.25,0.375,0.0,0.125,0.0,0.125,0.0,0.0,0.0,23400.314,9462.757,2362.5,0.1014,0.0507,-2680.0,-1418.0,-41.84,61.0,61.0,971.0,217.52666,29148.572,-977.5,-130999.0
115890.0,1.0,171000.0,171000.0,0.01028,-4150.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2468,0.6265,0.0,0.0,1.0,0.0,37.0,0.308,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2009.0,-671.0,-1298.0,248697.28,-1568.0,1086.0,-545.0,-915.5,0.4285,0.5713,0.7144,0.0,-671.0,-1117.0,1086.0,-1657.0,-1186.0,-1434.0,41959.0,-1568.0,-1281.0,0.4812,0.4812,-2603.0,-983.0,20.0,40.0,0.0,0.0,0.6665,0.0,0.3333,0.0,0.0,0.0,1.0,0.6665,0.0,0.6665,0.0,0.3333,0.0,0.0,0.3333,0.0,0.6665,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.0,0.3333,0.0,12277.485,8568.225,13500.0,0.4812,0.4812,-2604.0,-1388.0,-46.3,10.0,10.0,233.0,0.0,0.0,-1282.0,-11540.0
427576.0,1.0,314100.0,225000.0,0.00918,-175.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.672,0.354,1.0,0.0,1.0,0.0,49.0,0.009796,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-943.0,-82.0,-512.5,370660.5,739.0,1379.0,1059.0,-98.5,0.5,0.5,0.5,0.0,-82.0,-82.0,1379.0,-943.0,-943.0,-943.0,0.0,739.0,-179.0,0.0,0.0,-295.0,-295.0,12.0,12.0,0.0,0.0,0.3333,0.0,0.6665,0.0,0.0,0.0,1.0,0.6665,0.0,1.0,0.0,0.6665,0.3333,0.0,0.0,0.0,1.0,0.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7635.15,7635.15,0.0,0.0,0.0,-295.0,-295.0,-5.5,8.0,8.0,59.0,0.0,0.0,-167.4,-1339.0
331890.0,1.0,177768.0,135000.0,0.006207,-1648.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.03044,0.4277,0.0,0.0,1.0,0.0,60.0,0.1187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1676.0,-79.0,-563.5,244282.28,-585.0,1614.0,585.5,-115.75,0.778,0.2222,0.778,0.0,-79.0,-386.5,1614.0,-1676.0,-690.0,-1183.0,486098.0,-585.0,-457.0,0.10443,0.10443,-1939.0,-1939.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6143.895,6143.895,3195.0,0.10443,0.10443,-1939.0,-1939.0,-60.5,8.0,8.0,89.0,0.0,0.0,-1836.0,-11015.0
268838.0,1.0,509400.0,450000.0,0.00733,-889.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.4067,0.202,0.0,0.0,0.0,0.0,27.0,0.0897,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1695.0,-5.0,-648.5,315108.25,-1330.0,30940.0,2344.0,-413.0,0.5,0.5,0.643,0.0,-5.0,-341.2,30940.0,-1695.0,-82.0,-956.0,396081.0,-1330.0,-800.5,0.0995,0.0995,-369.0,-265.0,18.0,36.0,0.1111,0.0,0.2222,0.0,0.778,0.0,0.0,0.0,1.0,0.778,0.0,0.8887,0.0,0.778,0.1111,0.0,0.0,0.0,0.8887,0.778,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,24242.31,17969.828,22500.0,0.0995,0.0995,-369.0,-219.5,-7.75,8.0,8.0,41.0,-19285.715,-135000.0,-260.2,-1822.0
445302.0,1.0,755190.0,675000.0,0.00823,-1648.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0653,0.535,0.0,0.0,1.0,0.0,51.0,0.1187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-900.0,-900.0,4.0,12.0,0.6665,0.0,0.3333,0.6665,0.6665,0.0,0.6665,0.0,0.3333,0.6665,0.0,1.0,0.6665,0.0,1.0,1.0,0.0,0.0,1.0,0.6665,0.3333,0.0,0.0,0.6665,0.3333,0.0,0.0,0.0,6666.3,6666.3,0.0,0.0,0.0,-900.0,-900.0,-24.0,13.0,13.0,140.0,0.0,0.0,-716.5,-8600.0
368321.0,1.0,400500.0,400500.0,0.03076,-2116.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.366,0.417,0.0,0.0,1.0,0.0,49.0,0.1192,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1450.0,-183.0,-625.0,167452.36,-783.0,820.0,-100.75,-236.6,0.4443,0.5557,1.0,0.0,-183.0,-383.5,820.0,-1450.0,-330.0,-818.5,202795.3,-783.0,-413.5,0.1292,0.0793,-2344.0,-793.0,15.43,108.0,0.1111,0.0,0.3333,0.2222,0.4443,0.1111,0.0,0.0,0.6665,0.4443,0.0,0.6665,0.1111,0.2222,0.1111,0.0,0.3333,0.0,0.6665,0.3333,0.4443,0.0,0.1111,0.1111,0.1111,0.1111,0.0,0.0,32746.5,15965.43,8100.0,0.1292,0.1189,-2344.0,-1639.0,-41.47,29.0,29.0,244.0,0.0,0.0,-1178.0,-31799.0
368000.0,1.0,180000.0,180000.0,0.003813,-1192.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.1398,0.519,0.0,0.0,0.0,0.0,32.0,0.10156,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-795.0,-242.0,-428.8,69124.7,-143.0,854.0,505.5,-46.0,0.8,0.2,0.6,0.0,-242.0,-337.2,854.0,-795.0,-795.0,-795.0,0.0,-143.0,-143.0,0.4287,0.1249,-1156.0,-720.5,13.664,82.0,0.0,0.0,0.5713,0.2856,0.2856,0.1428,0.1428,0.0,0.7144,0.2856,0.0,0.1428,0.0,0.1428,0.0,0.0,0.2856,0.0,0.1428,0.1428,0.1428,0.1428,0.2856,0.0,0.0,0.0,0.0,0.2856,16771.814,11930.299,22770.0,0.2118,0.0802,-1156.0,-766.0,-25.7,33.0,33.0,466.0,-3436.204,-109958.53,-749.5,-23987.0
128051.0,1.0,450000.0,450000.0,0.02866,-229.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.277,0.3032,0.0,0.0,1.0,0.0,43.0,0.01454,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2622.0,-244.0,-1126.0,548083.0,-1525.0,27340.0,3778.0,-592.0,0.3333,0.6665,0.6,0.0,-244.0,-642.5,27340.0,-2622.0,-506.0,-1368.0,590270.1,-1525.0,-877.0,0.0,0.0,-2328.0,-1188.0,7.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7216.74,6157.89,0.0,0.0,0.0,-2328.0,-1188.0,-59.2,11.0,11.0,34.0,0.0,0.0,-2180.0,-19626.0
291994.0,1.0,225000.0,225000.0,0.007275,-1128.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.3367,0.325,0.0,0.0,1.0,0.0,51.0,0.06113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1370.0,-274.0,-846.5,259875.8,-1280.0,993.0,256.8,-354.0,0.4,0.6,0.6,0.0,-274.0,-810.0,822.0,-1370.0,-413.0,-871.0,230223.0,-1280.0,-578.5,0.11127,0.06256,-2448.0,-998.0,18.0,90.0,0.1428,0.0,0.7144,0.0,0.5713,0.0,0.0,0.0,1.0,0.7144,0.1428,0.5713,0.1428,0.2856,0.0,0.0,0.2856,0.1428,0.4285,0.4285,0.2856,0.1428,0.0,0.0,0.0,0.0,0.1428,0.1428,32830.02,11764.729,4500.0,0.11127,0.06256,-2448.0,-1311.0,-46.22,49.0,49.0,1439.0,0.0,0.0,-1091.0,-112385.0
401033.0,1.0,728460.0,675000.0,0.00848,-497.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.347,0.501,0.0,0.0,0.0,0.0,38.0,0.03625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2209.0,-259.0,-1234.0,1901250.0,-1023.0,287.0,-368.0,-575.5,0.5,0.5,1.0,0.0,-259.0,-259.0,287.0,-2208.0,-2208.0,-2208.0,0.0,-1023.0,-1145.0,0.0,0.0,-234.0,-234.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2250.0,2250.0,0.0,0.0,0.0,-234.0,-234.0,0.0,0.0,0.0,25.0,0.0,0.0,-115.8,-1274.0
